"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"43"	"XLOC_041073"	111.501490605673	1.04662803353195	0.232106727004336	4.50520384522448	6.63092582128876e-06	6.49622990516152e-05
"44"	"XLOC_041127"	10.9794911355629	1.63963992608832	0.529598302665952	3.0265126425627	0.00247392475244442	0.0121922859939991
"45"	"XLOC_041633"	33.0751994035631	1.04271573027946	0.403710373508012	2.57630692475541	0.00998619593381442	0.0397806383326061
"46"	"XLOC_041634"	170.118212576067	1.42368329677696	0.220465454255861	6.45035307686489	1.11589867923606e-10	2.48678661988837e-09
"47"	"XLOC_041637"	1418.43884585962	1.28891689473752	0.157432532234166	8.18628955205257	2.6940311854092e-16	1.04463753245427e-14
"48"	"XLOC_041639"	59.0718127175179	1.13589846667046	0.34407392164481	3.29503296700119	0.000984101340580641	0.00552876174766081
"49"	"XLOC_041642"	11.5086362977889	1.34353831417172	0.497911578235906	2.66390765269009	0.00772387632088561	0.0322738176959763
"50"	"XLOC_041924"	60.0295915335942	2.23189003368742	0.349128279903259	6.32621219918326	2.51252246208847e-10	5.33546390963541e-09
"51"	"XLOC_041925"	61.1160511601671	2.2723409761596	0.315717397205908	7.11652124375305	1.1068512308377e-12	3.16981265339459e-11
"52"	"XLOC_041926"	66.9045928284842	2.57758355903558	0.310144957688642	8.18575291884168	2.7060642547999e-16	1.04720905732656e-14
"53"	"XLOC_042270"	11.0469907456844	1.80782673855743	0.514803416063265	3.40162013740706	0.00066987678109956	0.00398077777725326
"54"	"XLOC_042455"	408.4469040724	2.53950594453047	0.224895077491285	11.2692782888124	1.86088942736217e-29	1.56864887903033e-27
"55"	"XLOC_044635"	223.047342978552	1.36755115079438	0.318666832938887	4.28896054908409	1.79511251573302e-05	0.0001596497314451
"56"	"XLOC_045413"	11.606227445596	1.34407562904992	0.525530195536468	2.53091783481288	0.0113764494857977	0.0443082769446857
"57"	"XLOC_045642"	41.7413388415406	1.00734496122574	0.357127275167752	2.8147830379878	0.00488101745901925	0.0218552347564585
"58"	"XLOC_045643"	32.3918930748159	1.0287381570654	0.405467679093628	2.53114864788712	0.0113689655995758	0.0443041294648957
"59"	"XLOC_047122"	61.352458452363	1.49957464926299	0.309407584954699	4.82957104405045	1.36827490269088e-06	1.55772835075577e-05
"60"	"XLOC_048176"	223.55619972267	1.49484832840295	0.206017156420987	7.24904198645296	4.19729772818918e-13	1.27350873793634e-11
"61"	"XLOC_049032"	13.0129140289737	1.74659472741247	0.504945456518305	3.37816462242406	0.000729713821840577	0.00427164600780347
"62"	"XLOC_049620"	48.5832784332323	1.7166573980957	0.378548070541019	4.50802281346353	6.54345417538231e-06	6.4332905452491e-05
"63"	"XLOC_050676"	132.342892570797	1.60145565206553	0.415914466669854	3.84751207714606	0.00011932339682649	0.000872996987800749
"64"	"XLOC_050768"	7.01592982252326	1.50137556613279	0.541918073330937	2.69825425943645	0.00697041796880652	0.0295264285731311
"65"	"XLOC_052449"	181.279084505391	1.24011072161811	0.254439729566474	4.8704325496519	1.11354209622207e-06	1.29045751115084e-05
"66"	"XLOC_052452"	19.9991870828856	1.22404563452565	0.436483332900865	2.78615606880682	0.00533371849618513	0.0236096196812871
"67"	"XLOC_054109"	11.5507618069359	1.8159715823989	0.551684507757843	3.26785848246592	0.0010836453533364	0.00600964419636334
"68"	"XLOC_054113"	15.9296670500581	2.24736209882636	0.53852906293337	4.03061840248228	5.56302968893714e-05	0.000443201684500133
"69"	"XLOC_054241"	9.63885497219155	1.34400981793964	0.513946838154015	2.57465978831721	0.0100338727664741	0.0399459394653797
"70"	"XLOC_056030"	115.420904563724	1.95898833166906	0.259327768042585	7.52628628576258	5.22038138692286e-14	1.70105469461614e-12
"71"	"XLOC_056192"	208.742646128351	1.37665279541081	0.234959779807038	5.85461188390592	4.78125248070357e-09	8.35125433296223e-08
"72"	"TAS1R3"	144.096489788805	1.33346459328294	0.307082297803426	4.33781456220873	1.43906489243846e-05	0.000130865807385539
"73"	"MXRA8"	438.728153951977	1.3753224571896	0.321132587169247	4.28151233638733	1.8562743063987e-05	0.000164485586162971
"74"	"MEGF6"	4640.13766740088	1.49916212136926	0.194765346404333	7.69697230968375	1.3932807465432e-14	4.74743886010185e-13
"75"	"AJAP1"	30.7350260897685	1.98303366255833	0.512439836986765	3.84057900479918	0.000122744460480784	0.000895323400978722
"76"	"AL365255.1"	12.3050386504369	1.48748379140655	0.550338493194657	2.84082858564064	0.00449964912900878	0.0204163813042879
"77"	"AL109811.1"	67.6502067588959	1.09552694259605	0.275634823266977	3.9681023246925	7.24472279688439e-05	0.000559827363834175
"78"	"LDLRAP1"	16158.4041011473	1.18488338015472	0.153576200061888	7.71523366185476	1.20760787827794e-14	4.12202491972757e-13
"79"	"CRYBG2"	36.0757315303786	1.51481254928962	0.451475852326129	3.33983451734768	0.000838283248604813	0.00482560440141036
"80"	"BX293535.1"	49.0460145285703	1.41395333211644	0.370132960927831	3.80683682840302	0.000140755545855404	0.00101214293720226
"81"	"FGR"	701.56029569739	1.03907837140446	0.276675187992864	3.75524814796805	0.000173169819135023	0.00121910546600938
"82"	"THEMIS2"	2210.36739720495	1.02435160494355	0.215634790835518	4.75025223882966	2.03163073049063e-06	2.23168592650155e-05
"83"	"FAM167B"	17.5887271666758	1.5278724217435	0.456096454868791	3.30882586710896	0.000936880871812436	0.00531118314114021
"84"	"MARCKSL1"	1115.79232573129	1.61073755619517	0.165547978719299	9.72778145596372	2.29544547864812e-22	1.30128938421139e-20
"85"	"FAM229A"	779.356157570652	1.00272731771015	0.124875396765562	8.02896713792403	9.8296680787347e-16	3.69336443237419e-14
"86"	"AZIN2"	197.115194573479	1.17608420558585	0.193986419165354	6.05890735134359	1.37049298063081e-09	2.59737222956698e-08
"87"	"HPCAL4"	1180.21569451722	1.43061320106899	0.242099129689988	5.90850074357042	3.45235255814782e-09	6.15770114051241e-08
"88"	"CITED4"	140.34221320779	1.0646409477407	0.322888386296644	3.2954348039305	0.000982695026869645	0.00552406238937335
"89"	"BTBD19"	194.86909685263	1.0074565759567	0.234039155756225	4.3026742816799	1.68748837747087e-05	0.000151257626733265
"90"	"PODN"	24.9461645388157	2.2316151477002	0.457707716896783	4.75748183689958	1.96022888049664e-06	2.16088670608065e-05
"91"	"SLC1A7"	37.0702722373035	1.4282104359846	0.490994003056562	2.90608574820913	0.00365981140437877	0.0170650369187339
"92"	"NFIA"	124.299931437828	1.54149812016424	0.242329939819869	6.34994752830234	2.15388382118055e-10	4.60921628311794e-09
"93"	"LRRC7"	166.952756726023	1.5838064982469	0.212532173916669	7.44108863294034	9.98589153663082e-14	3.18956285193078e-12
"94"	"AK5"	954.42361945558	1.61758809646199	0.201285083857393	8.03438177507875	9.40519172603807e-16	3.54073509095973e-14
"95"	"AL049796.1"	38.6080929614055	1.26325150436564	0.40276429039684	3.12715741363551	0.0017650539473288	0.00912247118001292
"96"	"AMIGO1"	2078.93327154662	1.00534541272915	0.150215405515532	6.69243233073313	2.1949125686667e-11	5.38670441535569e-10
"97"	"GPR61"	10.2183510315379	1.55677866038786	0.523548722458614	2.91457266769035	0.00356175877302252	0.0166560587733286
"98"	"GSTM2"	693.280696728883	1.17393847485642	0.268388795515053	4.37331728822404	1.22372667453469e-05	0.000112871611635959
"99"	"KCNC4"	494.913706064247	1.07491346496985	0.17652323847593	6.08837018744645	1.14065884661129e-09	2.18961323941582e-08
"100"	"C1orf162"	1500.26111786719	1.2323183708895	0.169407335484251	7.27368814248334	3.49803025087641e-13	1.06971309943205e-11
"101"	"AC243547.2"	8.36295653219402	1.68439030241174	0.537191906515611	3.044381871643	0.00233158976193771	0.0115999133447391
"102"	"TXNIP"	23613.8623666894	1.12438321379817	0.112005212782076	10.0386274854303	1.03098659999403e-23	6.4066564745783e-22
"103"	"AC245100.4"	331.029922002525	1.28843791856653	0.200149062308376	6.4348798076571	1.23571073274582e-10	2.74118531881875e-09
"104"	"MINDY1"	447.866889303998	1.63779324819556	0.166262332894237	9.84524786540273	7.18618732283836e-23	4.19656023539729e-21
"105"	"SEMA6C"	269.794629825414	1.71009065169581	0.195400796360455	8.74230284098389	2.28406247992904e-18	1.02271139401534e-16
"106"	"THEM4"	4432.33111502515	1.2463384248165	0.163340150268784	7.63012216527686	2.3453135741097e-14	7.79947505571851e-13
"107"	"IL6R"	2018.81436737695	1.05745364538271	0.16205063598956	6.52522747870693	6.78984055823036e-11	1.55973256804467e-09
"108"	"PBXIP1"	13921.8011970281	1.03339621396242	0.0915051332968013	11.293252215665	1.41694816158552e-29	1.20490311214123e-27
"109"	"EFNA1"	116.37644342246	1.44073113940699	0.438572076201472	3.2831051707787	0.00102670354290545	0.00572991603046943
"110"	"ARHGEF11"	1065.64826197367	1.67688593349449	0.248399932829798	6.7492483620248	1.48613011491422e-11	3.74682583458476e-10
"111"	"FCRL6"	942.635075897897	1.67680783251018	0.298374446076944	5.61888874166763	1.92189560591054e-08	3.05423868913062e-07
"112"	"FCER1G"	611.587829875938	1.01709023559544	0.204516968844122	4.97254075808734	6.6081072331068e-07	7.96258440245337e-06
"113"	"FCRLB"	23.093174094109	1.55678248275413	0.448124661406358	3.44079095925641	0.000580016451837103	0.00351857289368515
"114"	"GPA33"	603.034926243995	2.19606565522117	0.277410407885378	7.91027322776588	2.56824600854894e-15	9.30713151658819e-14
"115"	"AL356273.3"	74.6733335621147	1.23663173188261	0.282499980338925	4.36886360397073	1.24894737005943e-05	0.00011481551261599
"116"	"HMCN1"	9.79827644171911	1.36529542003979	0.537298791817799	2.52071527056157	0.0117116576471442	0.0452772918171152
"117"	"LGR6"	212.381138261325	1.10913621263996	0.315989602314706	3.50899311098308	0.000449806555459726	0.00283512662459466
"118"	"PPFIA4"	39.9209343032966	1.19804288352367	0.35284030435433	3.3839067710738	0.000714622640808972	0.00420343448633398
"119"	"SOX13"	149.218390164353	1.02608717677212	0.338770607414844	3.02758883489665	0.00246513246045254	0.0121551343192406
"120"	"FCMR"	17672.8375765989	1.1518974719144	0.115705691484569	9.95535228878643	2.38974974497362e-23	1.44788962673589e-21
"121"	"CR2"	413.125653835966	1.73626025511033	0.308474972445021	5.62569262130912	1.8476509972233e-08	2.94777197594843e-07
"122"	"CR1"	241.866031292403	2.26596579713838	0.512671013056278	4.47109926203914	7.78185667660011e-06	7.48757504942546e-05
"123"	"AC231981.1"	30.7608328717739	1.08718054644232	0.391708192728392	2.76835235927145	0.00563405061847409	0.024674265505077
"124"	"TRIB2"	5178.15227336129	1.11184668785215	0.384445799924548	2.89255911787854	0.00382117262548235	0.0176898029758481
"125"	"AC006369.1"	70.3008537694931	1.32244702087697	0.379381730027964	3.4795443785623	0.000502267174617041	0.00311714339996005
"126"	"PLEKHH2"	91.5550266001408	1.18056660064267	0.395362830684109	2.98280145782171	0.00285623212060147	0.013819972137315
"127"	"CEP68"	2058.46784162732	1.05633448377228	0.169283747244064	6.23975773227224	4.38249115066464e-10	9.00081974884386e-09
"128"	"ALMS1P1"	57.6992956099382	1.04460022375998	0.381664050200385	2.73370205872638	0.00626266846453619	0.026958396134642
"129"	"SEMA4C"	1442.68563156488	1.22236331979043	0.165007276145675	7.4073123357325	1.28884674993897e-13	4.0830328084668e-12
"130"	"FAM178B"	37.8467122453299	1.28478280552982	0.369265916027394	3.4669034590507	0.000526490947985104	0.00325083009539338
"131"	"C2orf40"	74.9273577063166	1.83816169153711	0.297442799267315	6.14964407595089	7.76570158685586e-10	1.53634104455063e-08
"132"	"EDAR"	424.064341159042	1.008453029231	0.270149074406163	3.73233439687121	0.000189713419094885	0.00132212932042114
"133"	"SH3RF3"	614.773546818162	1.31324766909154	0.269971735578436	4.86343807434244	1.15364129612049e-06	1.33214993741418e-05
"134"	"AC079922.2"	334.013237693182	1.12974860681931	0.174722106718922	6.46390572413109	1.02034455383813e-10	2.29228739395291e-09
"135"	"TFCP2L1"	72.5494840124441	1.59681624018424	0.328403445729396	4.84545024720742	1.26324866534161e-06	1.44750975908056e-05
"136"	"ARHGEF4"	188.303629669627	1.55415366714261	0.307901797489551	5.04304111355557	4.58190754124783e-07	5.70546071995587e-06
"137"	"AC112255.1"	42.1332451208197	1.17238842579079	0.370472562033282	3.15768965786432	0.00159024754672891	0.00835774449335326
"138"	"LINC01876"	35.595165169847	1.25227181654501	0.370248646181219	3.37042309040278	0.000750528531874371	0.00437763152105304
"139"	"AC013468.1"	16.4200763294531	1.21607960378722	0.471129433195425	2.56399155972329	0.0103476060825755	0.0409678143208032
"140"	"LINC01825"	16.901557728266	1.25664452351529	0.465732346272615	2.67528669443406	0.00746653696476594	0.031313263827143
"141"	"AC013264.1"	330.440537995506	1.26295302925744	0.20442213768897	6.17566330435507	6.588626398083e-10	1.31284983151113e-08
"142"	"KLF7"	2131.47039904178	1.26601075976803	0.200741399218928	6.30630065090686	2.85783650682063e-10	6.00951563928832e-09
"143"	"TMEM169"	98.4412060804591	1.0848507463574	0.254728953501108	4.25462043765457	2.09403924789206e-05	0.000183292248027681
"144"	"CXCR2"	20.9728574343078	1.30781221228202	0.462809328402328	2.80876067200458	0.00497326024536459	0.0222323194920749
"145"	"AC053503.2"	4.92293090487071	1.58222488889652	0.552487392777914	2.70550958908526	0.006819967923981	0.0289714150109868
"146"	"EPHA4"	439.588700341659	1.51973457860386	0.22112103103689	6.86954208320967	6.44083154633203e-12	1.68749786513899e-10
"147"	"NMUR1"	44.4739392399834	1.73282475896086	0.476007986381287	3.62819762514493	0.000285406761180741	0.00188855504633863
"148"	"COL6A3"	139.459790442306	1.21881686731106	0.386859219508977	3.14954435912534	0.00163525281049294	0.00855947124455645
"149"	"AC093642.1"	21.8859628178689	1.21541768081511	0.48285152370797	2.50470611896888	0.0122553174478356	0.0469518302843329
"150"	"WNT7A"	185.757953871163	2.60604056230242	0.373929121480199	6.93999813319604	3.92105123521088e-12	1.0558519631704e-10
"151"	"AC093495.1"	72.1714876521322	1.29761720638907	0.279808679975953	4.62699155001844	3.71015645358313e-06	3.84460252923943e-05
"152"	"PLCD1"	851.743951138604	1.66867035284475	0.154070059351386	10.8274922390902	2.55044628747067e-27	1.93913931848947e-25
"153"	"DLEC1"	149.872321414724	1.92398578414119	0.261365553842246	7.34374159414155	2.07703954731748e-13	6.46382708561658e-12
"154"	"ACVR2B"	902.507911770835	1.33788728165735	0.203186738582762	6.58339588738827	4.59822616555771e-11	1.07539697102331e-09
"155"	"TTC21A"	67.527060482241	1.35338267840511	0.33497442210121	4.03057641402606	5.56402362323769e-05	0.000443201684500133
"156"	"VIPR1"	1852.1581631755	1.98619998406488	0.241060692371402	8.23786550623271	1.75310093579146e-16	6.90835791526926e-15
"157"	"ZNF662"	347.663769494639	1.05161301975691	0.204794618415053	5.13372729630084	2.84059602109342e-07	3.66911896448763e-06
"158"	"SNRK-AS1"	62.5500722918674	1.11212525286072	0.351085836627822	3.16175348854259	0.00156822259580241	0.00825541669492728
"159"	"CCR9"	28.2632829350462	1.12756643745796	0.453659363169859	2.4794292832477	0.0131592821429882	0.049874240899498
"160"	"ALS2CL"	221.884244388434	1.42223651421349	0.218770576374929	6.49564636559089	8.26776607673244e-11	1.87699588636638e-09
"161"	"TMIE"	38.2990114999425	1.8677847154332	0.370627860049191	4.98752005377336	6.11592731348131e-07	7.42489660324206e-06
"162"	"ZMYND10"	190.020073841679	1.03536568579651	0.213190949946679	4.85421290260415	1.2086583173782e-06	1.3907102348563e-05
"163"	"CACNA2D2"	288.373596482091	1.24170833378091	0.202786292884005	6.12046731906368	9.3301318069382e-10	1.81436906191492e-08
"164"	"FAM19A1"	29.1980581406591	1.02454150625291	0.386012037027628	2.64660743074513	0.00813036756985878	0.0337107712669851
"165"	"CRYBG3"	258.137273440574	1.43103509038701	0.247365607367234	5.7811755239212	7.41804438237034e-09	1.25498293617274e-07
"166"	"TBILA"	15.7346576789802	1.4797907395707	0.482231187274332	3.03550079632444	0.00240136589353804	0.0118860561511145
"167"	"KLF15"	19.6445534027777	1.45581695201373	0.44901331372242	3.21193269317185	0.00131845260498768	0.00709468751193481
"168"	"PLXND1"	1418.34622809661	1.02375564920895	0.203085649699927	5.04076275007548	4.63680019063389e-07	5.7664068053887e-06
"169"	"NME9"	11.0700765862738	1.33032000407072	0.517066394360555	2.54088407062725	0.0110572575688729	0.0433349726592498
"170"	"PFN2"	268.764802038137	1.38917932635224	0.184555570081107	7.52211476748899	5.38972393138923e-14	1.75035121577511e-12
"171"	"EPHB3"	12.8565383173079	1.95051846223835	0.515746984261766	3.66130059903878	0.000250938125841299	0.00169282824767262
"172"	"AC147067.1"	118.040380108999	1.27504309674283	0.237642911811052	5.35850647228922	8.39127311778431e-08	1.19713026642827e-06
"173"	"NSG1"	1579.32611289284	1.68882075712055	0.180130709376189	9.37407906585053	6.97822797906316e-21	3.64673541935517e-19
"174"	"LINC002481"	161.060257407485	1.40495815671033	0.36440316656119	3.85298534370894	0.000116686377511966	0.000856613209845511
"175"	"ABLIM2"	71.00110119344	1.35764262076088	0.289828461126724	4.67341635046476	2.96230388395175e-06	3.13157839160614e-05
"176"	"LINC01259"	162.49107429125	2.22853540457472	0.253232617254194	8.7685330782698	1.81009000689526e-18	8.16140117527566e-17
"177"	"KLF3-AS1"	696.018792382377	2.23965165067599	0.252619450131007	8.85900293865143	8.0733242675725e-19	3.67431011501633e-17
"178"	"KLF3"	3848.59603917914	1.09763012628034	0.200816086775383	5.46570411399036	4.61072888205026e-08	6.88166370786686e-07
"179"	"AC095057.4"	34.4148939711663	1.35833472172794	0.365661758768877	3.69727906808173	0.000217922735558534	0.00149613526806263
"180"	"SULT1B1"	557.295292992987	2.12114878045671	0.213745202031629	9.91561195879933	3.5606767243243e-23	2.12413539480614e-21
"181"	"ANTXR2"	594.710622959265	1.04400883038173	0.167970295768733	6.21460854663492	5.14527561778497e-10	1.04786348400856e-08
"182"	"PRKG2"	48.8476449703156	1.21380796821456	0.386975079787554	3.12955794340616	0.00175069541138795	0.00906099376294437
"183"	"CDS1"	29.8280584591341	1.16687357990843	0.404754057141352	2.87167028096997	0.00408308738025064	0.0187412164129497
"184"	"FAM13A"	53.4417771228255	1.1523667401781	0.33254196971006	3.457700771555	0.000544806129182389	0.00334156951363118
"185"	"LEF1-AS1"	414.910290437809	1.15419396437753	0.238030764844758	4.84769441618167	1.24904603011528e-06	1.43377764546329e-05
"186"	"PDE5A"	18.7170988912625	1.16760691634843	0.454148066251189	2.55663973845988	0.0105688611968287	0.0417160180953004
"187"	"MAML3"	152.090650932441	1.02986905775307	0.258480357649408	3.98212157323076	6.83028242971322e-05	0.000533276644026683
"188"	"FAM160A1"	61.3577244035789	1.22349059538235	0.33908014695016	3.60153563571793	0.000316343049274874	0.00207344795109576
"189"	"LINC02273"	554.406270169269	2.63639996311613	0.166981390598894	15.7627529100757	5.61335987922157e-56	1.3436027325722e-53
"190"	"TRIM2"	19.5108505550029	1.13465131991246	0.437330714690538	2.58255679682842	0.00980712182058836	0.0391799871950478
"191"	"AC097534.2"	29.3771331203535	1.26086953492314	0.414618834099316	3.02843998779597	0.00245819895835399	0.012127114861213
"192"	"ZDHHC11B"	59.0641938007398	2.12261277588697	0.319917353003108	6.57264078342679	4.94306122311389e-11	1.15049304914444e-09
"193"	"IL7R"	66178.2810648571	1.23793108585054	0.176016632959927	7.03303021851455	2.02095574883683e-12	5.64586312081391e-11
"194"	"GZMA"	1622.49675535263	1.12193702898776	0.284301959940953	3.94618854025188	7.94050958673243e-05	0.000606343441778529
"195"	"GCNT4"	1449.7910607932	1.0516311157694	0.139881109442444	7.51756511534654	5.58057669563034e-14	1.809301354095e-12
"196"	"RGMB-AS1"	5.84029470870448	1.40248527765072	0.547967945248811	2.49606857719131	0.0125578321362931	0.0479274113107187
"197"	"AC093535.1"	15.7547492886787	1.85877260172085	0.481740515147899	3.77200394109116	0.000161941697633986	0.00115092581881514
"198"	"ACSL6"	713.101281434539	2.06063147205647	0.176847092902949	11.6448248559712	2.43822041709848e-31	2.178443200309e-29
"199"	"TGFBI"	36.9380114775659	1.37447077928025	0.530519608438023	2.60550820229985	0.00917380770376332	0.0370854428191333
"200"	"KLHL3"	791.908069815153	1.1542956349169	0.238509219248149	4.83902827132962	1.30475487705966e-06	1.4924240446273e-05
"201"	"CD14"	18.651367785972	1.62344896853393	0.509362560359633	3.16251522803886	0.00156412554809157	0.00823608531406826
"202"	"PCDH1"	27.2794522830074	1.13698716689563	0.41081758230492	2.75648678800946	0.0058425973003865	0.0254610646122485
"203"	"ADRB2"	292.104504417294	1.27407234470023	0.33961996016533	3.75044333260834	0.000176522195817632	0.00123955535404283
"204"	"HAVCR1"	156.681707457706	1.50961901810521	0.329726349446833	4.57239679485099	4.82176734335778e-06	4.88169322470082e-05
"205"	"CDHR2"	29.2270159096449	1.40553249789529	0.422016527685902	3.31295753871151	0.000923149939107677	0.00524407589200692
"206"	"GFPT2"	47.2210605818723	1.66949499710571	0.395131848553392	4.20520382077903	2.60846977465659e-05	0.000223774389340894
"207"	"TRIM7"	33.9150641123797	1.53796025054792	0.407495049159973	3.75379715223188	0.000174175832086186	0.0012248534756935
"208"	"SLC22A23"	497.332511059968	1.63615371326928	0.163447862372851	10.0053244613787	1.44417499440107e-23	8.88878247347554e-22
"209"	"FAM8A1"	1844.38459754838	1.12852863701409	0.18429156059138	6.12324842778817	9.16865700721513e-10	1.78655198046117e-08
"210"	"COL11A2"	115.76980674687	1.40693730816901	0.272550990732664	5.15499105267059	2.53643039852575e-07	3.29988339156899e-06
"211"	"PACSIN1"	31.4099337790763	1.50808063962586	0.395355739685895	3.78962980763989	0.00015087195601638	0.00107778389213176
"212"	"PPARD"	2396.13025093049	1.01063455674345	0.14234283937203	7.09977450478615	1.24960608799848e-12	3.56284747560507e-11
"213"	"STK38"	12715.9293531042	1.09519824372626	0.126279443727176	8.6727506108035	4.21805101311342e-18	1.84604002352693e-16
"214"	"PI16"	19.310256541602	1.4353883568177	0.540899210295325	2.65438751172541	0.00794525253415373	0.033049250403813
"215"	"CRIP3"	43.5521666752411	1.34872531116386	0.325135708963503	4.13158899203534	3.60264163518904e-05	0.000299263136345523
"216"	"TCTE1"	6.08391108264346	1.41710303590998	0.548682534369478	2.52486872298052	0.0115741515925699	0.0448978893710975
