"A1"	"A3"	"A4"	"N2"	"N3"	"N5"
"DDA1"	7.41685422438641	4.96261111700005	5.3826838107181	5.37964764815155	3.90300393291106	5.40255492844881
"DDAH1"	0	0	0	0	0	0
"DDAH2"	21.4237619413581	16.0080518992575	15.7779904932525	32.3834710358269	57.6490332984605	49.6576112069451
"DDB1"	67.8187661768966	82.0624549297976	70.4612016936492	71.9057011788409	71.8473832272827	86.2729200584609
"DDB2"	79.4792949175437	105.232240049498	104.548812789779	63.1765917362628	74.2833715232496	64.7741954299764
"DDC"	0.378104567371668	0.111077967312847	0.288408358068365	0.572069333859385	0.187418519847814	0.360871708409615
"DDHD1"	51.6315192918857	20.4309194717991	22.3356149027733	27.8849505051043	34.4499817658824	14.607744504524
"DDHD2"	67.9539166143216	89.8421991684667	73.7274171881374	93.0271628357017	66.9368808221637	71.6412701394898
"DDI2"	0.318568831328788	0.151023462057651	0.192671669775156	0.111616209074681	0.0578595977851946	0.204057108935585
"DDIAS"	4.14631589929619	4.10709814458473	4.0847809239657	4.40997882722041	6.31896297191265	3.98288702097333
"DDIT3"	19.7614036061756	24.9280765152569	22.3375410014041	16.4596596164247	13.258928956682	51.5526908716592
"DDIT4L"	0.0796422078321969	0	0.126136125130218	0.221027667169348	0.115719282359786	0.298163460264159
"DDO"	1.04732688987652	0	0	0	0	0
"DDOST"	14.9195786772575	5.09078807259091	0.709320823544147	10.7348341643775	5.41491890703452	11.6027279233285
"DDR1"	36.2644481404345	30.2005931482409	18.2973780197765	45.7748894348549	31.8719706596625	36.3467165643339
"DDR2"	0.955706493986363	1.36266307608983	1.63976962669283	1.49193410106109	0.52073745625527	0.99387944322828
"DDRGK1"	32.5295412202295	26.7666934705557	26.3918398693708	20.0022302819909	34.0648671258322	12.4470075774125
"DDT"	70.0451513540925	63.9710965380557	52.5053799297412	59.925203470779	97.8204588903363	111.789412242056
"DDTL"	7.39723197722072	7.19111371829505	10.813145462913	7.14864258234143	13.923131102437	9.46052781854158
"DDTP1"	0	0	0	0	0	0
"DDX10"	8.62363835351833	13.315957692846	10.8870675390456	12.513736111179	11.2755945199619	15.4580823431814
"DDX10P1"	0.318568831328788	0.291999230590678	0.189204187695326	0.055256916792337	0.0578595977851946	0.0496939100440265
"DDX10P2"	0	0	0	0	0	0
"DDX11"	105.230254477506	115.447096284523	297.542079860248	88.4729772698825	82.6585873578851	38.1956808103523
"DDX11L1"	0	0	0	0	0	0.10348210133658
"DDX11L10"	0	0	0	0	0	0
"DDX11L16"	0	0.0809694399812577	0	0.260204268605947	0	0.100303181911064
"DDX11L17"	0	0	0	0.175432422278151	0	0
"DDX11L2"	3.9985087222025	3.5513141090592	16.8042960662855	15.04789512239	3.69714150907726	1.56853857662965
"DDX11L5"	0	0.0520104162874272	0.268498401397186	0.343860477783705	0.17625451045516	0.0744315384639428
"DDX11L8"	0	0	0	0	0.0596839109033618	0
"DDX11L9"	0	0	0	0	0	0
"DDX12B"	31.2871227780472	27.8476259556639	24.3964294378733	38.002336697845	13.0530095411443	9.69821379028216
"DDX17"	767.394003583394	479.876690799136	502.943951660925	465.464220954373	279.408753185047	72.3059470577709
"DDX18"	24.3276879993905	17.0930412270094	22.3899694818144	18.6393863953156	23.8882086255442	16.0909655947554
"DDX18P1"	0.398211039160985	0.0487570581932627	0.126332266804795	0.277195217950423	0.0580493772659301	0.099744622362169
"DDX18P3"	0	0	0	0	0	0.0994847232126388
"DDX18P4"	0.0796422078321969	0	0.126333528166046	0	0.202862403688638	0
"DDX18P5"	0.401955815773255	0.0989225260087412	0.464006872626521	0	0.0915159472208645	0.0504770860663203
"DDX18P6"	0	0	0	0	0	0.0497590090661841
"DDX19A"	25.70397782514	23.2565235617494	23.681503755609	19.6519699481043	23.0409042839631	18.0064750023381
"DDX19B"	32.0623791773323	29.6923938747551	25.530620317966	33.7793465034531	28.1736066566224	34.1283397734198
"DDX20"	13.0341640916095	7.17398309676707	12.1877769545821	11.5076949773385	8.14865645407789	11.861836939689
"DDX20P1"	0.238926623496591	0.0973330768635592	0.126136125130218	0.110513833584674	0.173578793355584	0.0496939100440265
"DDX23"	17.4661072122309	21.6696361793132	20.5325551246126	11.2578425395244	20.015249156677	17.6986038367468
"DDX24"	337.143580373861	347.09117766217	347.263555411926	273.807939112317	312.562313130691	408.516186281482
"DDX25"	0.48100070704671	0.31096652727908	0.233681677458118	0.48133968676304	0.282032559232086	0.441362425325226
"DDX27"	39.2675396006517	39.7968773564071	45.4260138726715	36.2169011732019	28.1476120587206	25.5972704493514
"DDX31"	20.1338687088107	22.7375440339117	18.3233981995532	23.9815018878742	22.3240212656956	37.7892478865397
"DDX39A"	134.988602069422	169.701996326934	182.67633355565	129.036572628641	131.936579494377	130.328299010722
"DDX39AP1"	0	0	0	0	0	0
"DDX39B"	1831.04343087479	1755.36457859155	1752.42307504719	1782.94887416671	1737.91664622373	1460.87783976618
"DDX39BP1"	0	0	0	0	0.0289297988925973	0
"DDX39BP2"	0	0.0973329795304824	0.0630679994970462	0.055256916792337	0.0867893098883953	0.0993878200880529
"DDX3P1"	0.0796422078321969	0.0486801650625405	0	0.110513833584674	0.202618525483973	0.248469550220132
"DDX3P2"	0	0	0	0	0	0
"DDX3P3"	0.0796804360919564	0.0487181249625173	0	0	0.0289639360552906	0
"DDX3X"	526.677454325536	470.65818659174	616.809533198711	866.771900506779	613.48554658116	1070.28993820219
"DDX3Y"	13.2809107834931	12.4527208541161	16.1330172674	11.0353367498309	14.8896482001297	0.0313527823371571
"DDX4"	0.0796422078321969	0	0.0630680625651088	0.331541500754022	0.0578595977851946	0.0496939100440265
"DDX41"	44.0576775331088	57.456516810447	47.9283868342086	62.6375339896335	62.0031929190201	65.8630665215406
"DDX42"	92.5754604701832	117.10661214088	113.986408491951	94.474802886013	102.673893795564	117.919331624509
"DDX43"	0	0	0.166704377614387	0	0.010507129378998	0
"DDX43P1"	0	0	0	0	0	0
"DDX43P2"	0	0	0	0	0	0
"DDX43P3"	0	0	0	0	0	0
"DDX46"	137.406881960701	141.727231959609	152.173527533417	173.58627487389	179.350773387385	158.926550895773
"DDX47"	138.830828090773	133.478995860133	148.193778268806	127.296144967863	113.446928528103	145.86877733533
"DDX49"	11.7963901440614	26.4601069345658	28.3478415912938	36.5968107109318	35.1156437092896	48.7295838175709
"DDX5"	4058.58158665575	2934.77886224565	3605.86085239027	2682.05822309808	2095.1142902157	1388.86823574069
"DDX50"	1.26038094573675	4.49581287366626	5.77832111944029	1.64223611963742	1.18835687085893	1.16391535593907
"DDX50P1"	2.73052513130609	2.37857219919939	2.37296108123724	2.35910565138196	1.56321011124194	1.24140356680982
"DDX50P2"	0.081391150716192	0.0495279361620221	0.192464806529942	0.112834624089952	0.206628774206465	0
"DDX51"	24.9571043499987	28.7418161728325	28.0530400237233	16.2458650784478	21.8033363806709	20.8033814392948
"DDX52"	30.8140600098552	30.2141565932591	33.2777122031494	39.3000697017565	31.1552653313208	45.7472288619481
"DDX54"	63.2552453682935	117.102575251517	112.906734974729	92.4528058654871	62.0849933718789	76.0769992378078
"DDX55"	37.9072793620726	39.4262364063684	41.659648460262	35.2496796811155	38.8865015282231	40.2538322633462
"DDX55P1"	0.0800595330012376	0.0486665384317796	0	0.277465976842705	0.0870925809701864	0.149674578478905
"DDX56"	148.329367078147	227.401671603332	219.901599054133	132.374326349933	135.480643601382	129.757093852538
"DDX59"	37.3492805684937	31.3065028416258	28.9554033572504	40.9979158298845	29.9981263171489	36.8201594926846
"DDX5P1"	0	0	0	0	0	0
"DDX6"	85.8507902110091	42.6297049719903	32.7185661734429	61.3382687114194	51.4952919822857	42.828695377566
"DDX60"	0.523498585568049	0.688013453771598	0.542323531358622	0.167493108473428	0	0.129267277380225
"DDX60L"	102.381072013595	68.887947920298	59.5480466812042	61.0766205795777	65.3839370286547	87.9496560325307
"DDX6P1"	0	0	0	0	0.028991069313672	0
"DDX6P2"	0	0	0	0.0554315286494008	0	0
"DEAF1"	38.6779778036868	41.7096956961875	33.7444533529488	53.4085025752897	61.509582564885	64.3120649257655
"DECR1"	65.790293479008	62.3346033968334	49.064620418701	78.1424623862279	70.918589719452	84.5926425783204
"DECR2"	7.52288795028704	11.5549507263805	9.5244618655464	12.2545132054153	12.9603788130529	13.2243366142505
"DEDD"	86.9997658677841	99.2349927136033	75.5908141301267	87.8705792317957	64.9122492015502	45.0394048554323
"DEDD2"	113.728777311786	133.081782431956	123.583950473076	96.8996482396071	84.8704808028621	93.0520040921183
"DEF8"	77.1994698188925	63.1302455721398	56.732930555105	53.4575434287729	63.532860664234	44.0287933166533
"DEFA1"	0	0.19962332733178	0	8.68296139091425e-08	0	0
"DEFA10P"	0	0	0	0	0	0
"DEFA11P"	0	0	0	0	0	0
"DEFA7P"	0	0	0	0	0	0
"DEFA8P"	0	0	0	0	0.0578595977851946	0
"DEFA9P"	0	0	0	0	0	0.0496939100440265
"DEFB103B"	0	0	0	0	0	0
"DEFB104B"	0	0	0	0	0	0
"DEFB105B"	0	0	0	0	0	0
"DEFB106B"	0	0	0	0	0	0
"DEFB107A"	0	0	0	0	0	0
"DEFB107B"	0	0	0	0	0	0
"DEFB108A"	0	0	0	0	0	0
"DEFB108B"	0	0.0486665384317796	0.0630680625651088	0	0	0.0496939100440265
"DEFB108C"	0	0	0	0	0	0
"DEFB108D"	0	0	0	0	0	0
"DEFB108E"	0	0	0	0	0	0
"DEFB108F"	0	0	0	0	0	0
"DEFB109F"	0.116737158974199	0.389332307454237	0.622686118040334	0.276284583961685	0.289297988925973	0.057143027159626
"DEFB110"	0	0	0	0	0	0
"DEFB113"	0	0	0	0	0	0
"DEFB115"	0	0	0	0	0	0
"DEFB116"	0	0	0	0	0	0
"DEFB117"	0	0	0	0	0	0
"DEFB119"	0	0	0	0	0	0
"DEFB121"	0	0	0	0	0	0
"DEFB122"	0	0	0	0	0	0.0496939100440265
"DEFB124"	0	0	0	0	0.0289297988925973	0
"DEFB125"	0	0	0	0	0	0
"DEFB126"	0	0	0	0	0	0
"DEFB129"	0	0	0	0	0	0
"DEFB130A"	0	0	0	0	0	0
"DEFB130B"	0	0	0	0	0	0
"DEFB130C"	0	0	0	0.055256916792337	0	0
"DEFB130D"	0	0	0	0	0	0
"DEFB131B"	0.0796422078321969	0.243332692158898	0.252272250260435	0.276284583961685	0.173578793355584	0.0993878200880529
"DEFB131D"	0	0	0	0	0	0
"DEFB131E"	0	0.0243332692158898	0.0630680625651088	0	0.0578595977851946	0
"DEFB133"	0	0	0	0	0	0
"DEFB136"	0	0	0	0	0	0
"DEFB4B"	0	0	0	0	0	0
"DEGS1"	1.48848100750063	1.70280616648953	1.40621597740172	1.45590427052198	1.77994927156539	1.93986638065163
"DEGS2"	0	0.0741497979508124	0.0228642539259166	0.0835059103640834	0	0.0649718057479619
"DEK"	161.225208662836	190.288141129719	223.458277033487	224.488628895719	176.275930946154	220.858013655768
"DELE1"	68.6632109136972	56.0743593790575	53.4996220781745	40.548470435494	52.8106304194239	47.9031353322889
"DELEC1"	1.59284415664394	1.3180665202671	1.51363350156261	1.18978198612758	0.83969464530736	0.847345271394608
"DENND10"	49.692875040211	41.4484877844626	62.0449995734445	48.990430441526	30.7754879498683	38.4448338009173
"DENND10P1"	0	0	0	0	0	0
"DENND11"	150.045919555859	123.515674539857	133.830428763161	166.5719756705	133.670135783246	144.584431273095
"DENND1A"	33.2803695989488	29.1781447831196	25.081504375445	31.1444703784633	37.287583944804	34.8798016392627
"DENND1B"	1.83026474599042	0.880690119407625	0.963597944445465	2.15592707347487	1.19328940157012	0.889117922483706
"DENND1C"	220.061646299846	276.454947929402	277.933049296195	182.064254101133	218.857389205042	159.963180270526
"DENND2A"	1.49004199477414	1.48019763305642	0.760449471185056	0.953568613085359	1.87940413419836	1.21028027094925
"DENND2B"	0.766999765893982	0.681331440711838	0.793090428218735	0.773596048234222	0.528886927951081	0.3975606228073
"DENND2C"	5.0694335982597	4.88228553532225	5.35341266152038	2.61731017216919	1.88989118629693	1.73246387769188
"DENND2D"	212.353458489943	237.439467814036	174.585489479329	186.252108963955	225.545510586426	253.504050185475
"DENND3"	18.5252506164835	19.0151326723689	21.1220402210211	17.6443594389424	26.7363121596498	15.2177745207469
"DENND4A"	16.576236152927	9.57442603833769	13.7354596417624	17.4724443031749	17.0906449470558	21.3825763843355
"DENND4B"	104.683944770771	138.805607864669	133.786904862504	89.2087026719132	110.954997233528	112.104818654247
"DENND4C"	48.103873620095	59.0991599853766	66.1528877160017	77.528288386911	64.3756939034232	59.9382802801956
"DENND5A"	137.638722816967	165.309394474643	155.236271583097	189.740222834099	210.174812482946	184.09162893702
"DENND5B"	0.962868717736713	1.03441068102517	0.582214080931053	0.827943117896317	0.867084511004905	0.323772322314967
"DENND6A"	0.113299801284162	0.87588235207595	0.778845163674046	0.0705315863012427	0.0955620688939832	0.0517219185129232
"DENND6B"	1.38263651329164	1.38213261145485	0.566183440788254	1.68365670446496	3.86639471890242	2.04039517291429
"DENR"	2.50143750616509	2.22803686252221	2.06245009439743	0.998752193946453	8.43802011364735	0.739230703763723
"DENRP1"	0	0	0	0.0640598962065242	0.102331063238873	0
"DENRP2"	0.278272263431931	0	0.0895471886330697	0.112839597212463	0.156508186923029	0.16880176445485
"DENRP3"	0	0	0	0	0	0
"DENRP4"	0	0	0	0	0	0
"DEPDC1"	0.289519336021994	0.0973330768635592	0	0.497312251131033	1.48930402190499	0.844795526564159
"DEPDC1B"	0.782014006503047	0.821950094185852	0.463776043517533	0.406499166090331	0.753075066549068	0.156289831783965
"DEPDC1P1"	0	0	0	0	0	0
"DEPDC1P2"	0.188333114549109	0.145999615295339	0	0.055256916792337	0	0.0993878200880529
"DEPDC4"	1.31646259922594	0.544504591913198	0.977571998136079	0.721163789878903	0.822555185953441	1.52827756459018
"DEPDC5"	33.2146310680001	36.5232859011962	33.0220712193159	34.4839713996738	31.820922582611	27.0470216827052
"DEPDC7"	1.57939736627355	0.43019954643694	1.04698218507273	1.44523968558106	0.355271238108586	0.667064213719587
"DEPP1"	0	0	0	0	0	0.0569626382661662
"DEPTOR"	0.254292791075735	0.141899946097846	0	0	0	0
"DERA"	14.8086163747732	14.4451639774208	17.530997817192	25.078285377902	20.5358134044404	22.8035071522049
"DERL1"	32.052732082581	28.2125665940561	25.1217651345446	15.6561743138234	20.5120143834918	10.6567794986854
"DERL2"	48.0564602245063	61.3754633041391	61.4954623170897	40.7910400116749	41.5124070107681	62.6424186228212
"DERL3"	13.830632362412	3.45254293670524	0.695266231937638	1.7358981407941	5.06987435283447	2.8110287504765
"DES"	0.0796422078321969	0	0	0	0.0185809155135418	0
"DESI1"	6.80662129237871	5.02247144593653	4.76571418186867	7.33258291209809	5.37526367450049	6.90026875060551
"DESI2"	0.651658029989542	0.444500208755118	0.390491585497502	1.01127893698328	0.410840753013442	0.82154469023885
"DET1"	19.5300374490152	18.1951339230278	17.4908423817568	27.0887381191068	19.5783750562361	21.1668426973568
"DEUP1"	0	0	0.126136125130218	0	0	0
"DEXI"	19.0095676250644	28.3339214742896	15.8439902116379	24.3329524557485	19.2374483696104	14.8391432027658
"DFFA"	1.55428139961159	0.873062126173828	0.781731662761526	0.854421127284869	1.33935855986074	1.40823596160963
"DFFB"	54.4046036262132	69.114583629253	61.2688518308063	42.1886559709493	46.2640946584873	46.5777490575047
"DFFBP1"	0.482571251385161	1.18218321831557	0.810954375687195	0.350438261158665	0.24161965526505	0.368292003057389
"DGAT1"	38.5970844167696	49.9448594767749	40.266553793277	45.8588158210696	62.0847443898791	55.3581531027671
"DGAT2"	1.83396810865462	1.20364516176399	2.28859556462452	1.44959900630365	1.64537421167278	0.877962683250933
"DGAT2L7P"	0.238926623496591	0.243332692158898	0.189204187695326	0.55256916792337	0.636455575637141	0.298163460264159
"DGCR2"	95.5536776441473	98.8174792855362	82.5066737639014	68.5837252799652	77.2842216643422	84.1438901716325
"DGCR5"	0.485258379477419	0.149660798981562	0.390803772407199	0.225355941461692	0.355440188134118	0.560860376929896
"DGCR6"	11.8671397418937	13.5980635028388	12.3319316251872	7.45762820966082	9.03116749104428	10.4271956220384
"DGCR6L"	1.72062231518529	11.5990367702151	11.3451939455185	5.50736295993368	8.03357371408313	7.13470260379108
"DGCR8"	61.7760060425898	78.2446146077585	66.7617628478726	79.5361357644891	73.0485175224185	60.9374787110854
"DGKA"	1165.65420318737	1625.46518788472	1522.63006121311	1181.97954895516	1272.83011636176	1042.40791218652
"DGKB"	1.04690478617501	0.747508297004449	0.131226979140473	0.571925665875725	0.449117769928238	0.151643451194849
"DGKD"	196.514690863834	210.645375082344	188.257807773438	187.051552221877	193.326712076826	158.825026237553
"DGKE"	2.03494442369709	1.67050667159774	1.34976186255781	1.47978465225213	1.52945511119205	1.46841280197744
"DGKG"	0.403630691403966	0.249446669382083	0.382327424798449	0.44363733986646	0.258925316313608	0.298163460264159
"DGKH"	27.7530125482467	32.4525458018365	37.5058136839132	29.3786289565147	22.4710563899713	19.8393016946331
"DGKI"	0	0	0.0630680625651088	0	0.0289297988925973	0.0496939100440265
"DGKQ"	72.9500865491744	80.6004940867525	77.3227376001059	69.4206575930853	66.5279471214932	34.6087168875206
"DGKZ"	335.199760175099	533.357354845837	476.761623264715	519.027877390106	469.803984728353	389.203284386624
"DGKZP1"	0.170961556176751	0.300827340662203	0.25466442187353	0.347479805833603	0.0600148678026931	0.0946639169992678
"DGLUCY"	88.9636313976013	86.1908706333939	83.6756792417675	78.1027172161108	92.4957287983481	78.1936566728321
"DGUOK"	61.2429432242832	74.2556909851207	70.4095861605653	57.3652997647223	65.4818476186228	71.6366734528107
"DHCR24"	9.42293232985472	3.9918192837137	4.29124563276951	1.72903865765734	1.55185227219671	0.649972304811556
"DHCR7"	6.84526050593058	25.3241424022753	11.3798391243274	15.2354603058882	10.2217129011894	0.534602114862632
"DHDDS"	24.9452950034214	25.111320632414	25.9330197142096	35.9967813771755	27.4028124479342	26.4099815501408
"DHDH"	0.392155045677424	0.508500600115983	0.526087920012486	0	0.0988424187904148	0.367980919180514
"DHFR"	0.88247946599505	0.410675017883494	0.195195653639012	0.439649448181557	0.768090500068293	0.595857313078401
"DHFR2"	1.90949281434189	0.937535557767868	0.582883233074869	0.701867831404585	0.776267507725285	0.26823083048824
"DHFRP1"	0	0	0	0	0	0
"DHFRP2"	0	0	0.0630680625651088	0	0	0
"DHFRP3"	0	0	0	0	0	0.0496939100440265
"DHFRP5"	0	0	0	0	0	0
"DHFRP6"	0	0	0	0	0	0
"DHODH"	23.7156663033949	27.5072969590874	29.1426354066294	22.4442771180473	30.4018850553934	31.9196874813047
"DHPS"	120.596570195803	136.320008700815	138.779800296622	86.8543949786163	108.938985431767	93.3331675370706
"DHRS1"	51.4409769024914	65.0231848525009	51.6443678021154	48.8057877963569	48.5900671043398	31.5686626211703
"DHRS11"	12.1000105311911	12.6574473546679	10.2107823973537	13.8988342383681	13.0320547041933	7.98904244210612
"DHRS12"	13.9364529639587	16.9451353434037	15.7904593014939	18.1415994872693	16.9841812620452	15.5623997991459
"DHRS13"	32.4753208051373	43.6298583032825	43.2796695845238	48.3314568969198	42.6250817919361	34.6851118323704
"DHRS2"	1.99523004033949	1.62307042325752	1.7403171467985	0.967327585366651	1.51712262722212	1.57735676096696
"DHRS3"	6.84456443303413	4.20205921436512	3.07719798825802	7.27127425777866	9.60143139751717	8.13766649132669
"DHRS4"	8.65396220379264	14.7577734870374	13.8105055907699	15.1745860006613	13.8829756736801	13.0496023908146
"DHRS4L1"	0	0	0	0	0.0549814878125657	0.00650214002701859
"DHRS4L2"	16.4542712794307	20.5726714716201	17.520838813674	22.8854411583182	24.0177704405867	18.8058114841783
"DHRS7"	40.2477441174094	55.4271581710802	51.6288417064732	11.3125253369513	9.49885761326559	15.1262756088784
"DHRS7B"	10.6541817488106	9.59511321049427	10.1981845536344	10.1634047056145	11.4049966425146	12.0992371714469
"DHRS7C"	0	0	0	0	0	0
"DHRS9"	0.577492020367886	0.26197197637827	0.513761897864761	0.333708677030617	0.940196766660244	0.466804216450466
"DHRSX"	4.78053069292633	3.71358002815997	4.20601098450898	5.26610960351083	5.95007360957136	5.34039132555743
"DHTKD1"	0.245489937844042	0.354155160144978	0.174204710375467	0.153921457140062	0	0.225920938537655
"DHX15"	105.360397012902	87.5316554900142	95.5048456804558	131.336843477868	97.1915045222541	121.23950897096
"DHX16"	114.511472259166	121.820595646339	108.074193873766	106.211867110415	97.5970645415335	102.576656430258
"DHX29"	0	4.47882679175742	14.0702955540881	0.148772065656643	1.91284408873831	3.1529911310118
"DHX30"	142.901483892629	174.734786052349	172.802382354918	150.591510115975	157.439204197962	151.849561159208
"DHX32"	11.5917122981255	13.1626926500281	8.0576961333178	3.75300005731041	7.20537924243156	8.61841233424001
"DHX33"	0.65001660408612	1.10645808451573	0.912289615894309	0.626395724172939	0.36120676494738	0.33831365488423
"DHX34"	29.1606368042457	26.6364131471738	32.044125772581	18.728480990244	28.8461339141999	29.9726308888088
"DHX35"	5.92092926271416	8.18083846983298	9.37980391180206	15.2487926977688	10.6657196435473	5.61186425728319
"DHX36"	80.3961149077358	85.5908150547379	76.6559005132644	70.4492225430282	72.7414110019506	92.7170951517586
"DHX37"	6.77759967184466	7.73963329962887	9.80641394604997	5.77832519766993	4.64299549791095	3.76909423998124
"DHX38"	57.4612866948324	87.7920122239819	75.3145962494991	66.8450160058591	63.177940055288	67.9226818080427
"DHX40"	1.79355765240056	3.89479669732608	7.08485550123535	7.38559418779199	7.60526572709432	7.12307437792251
"DHX40P1"	0	0	1.16323995956338	0	0	0
"DHX57"	22.164005132421	21.7957705954568	16.2024941803469	17.9896407558137	14.5169913100786	24.5641941891672
"DHX58"	55.2707229898754	51.3410148646134	36.8649652252153	18.8768264719106	45.5973468905495	30.1197069727315
"DHX8"	10.3704508084539	11.4782031086082	10.3652638325232	16.5723229428569	10.4801911074612	14.5604726756555
"DHX9"	114.817312672839	155.425561184917	151.94241714087	102.741275208585	99.7887862831788	114.858793528439
"DHX9P1"	0.0805596860664238	0	0.12772670166811	0.112086998005752	0.0880058947212257	0.151582327685495
"DIABLO"	65.1355357742896	57.6335233373734	55.7068024501531	57.8633524056492	56.5292317729248	72.837511881628
"DIAPH1"	175.965479285374	240.748805567947	199.96340365794	246.783380796926	253.232844915997	250.754835490926
"DIAPH2"	4.4667172978272	5.43610100936822	6.00585807556269	2.92098008409316	3.41533633806447	7.08476136715676
"DIAPH3"	0.645179136382392	0.375086589657948	0.660263961758503	0.829968836465924	1.9162065992636	1.34942321907253
"DICER1"	1.06773122352313	2.58235213557862	3.42767919486421	3.3774187938729	2.79378539481679	1.10329922140647
"DIDO1"	382.743168482439	331.201538627091	333.847039968674	364.009680361592	311.332764118135	146.729409267453
"DIMT1"	2.39847287419131	2.96091307808175	3.85259143686788	2.50202103583532	1.99932075429008	1.62144768265353
"DIMT1P1"	0	0	0	0	0	0
"DIO1"	0.106800997125054	0.246474117214669	0.273887567343375	0.300985530906195	0.172556179642051	0.0980457366594939
"DIO2"	0.318568831328788	0	0.252272250260435	0.055256916792337	0.0289297988925973	0.198775640176106
"DIP2A"	200.990614004465	149.436893971545	144.469577009624	202.034613851225	211.500966036102	207.644629082352
"DIP2B"	0.515346409174345	0.571967606215635	0.335643814207129	0.35448693545204	0.436892036916226	0.369375330296349
"DIP2C"	0.274805438124995	0.0770561636259583	0	0	0.0874218020815841	0.120423252209689
"DIP2C-AS1"	0.159512988800872	0.0974235966250424	0.189273562564148	0.110609428050725	0.260691625184995	0.0497262110855551
"DIPK1A"	17.8729777486495	24.6171007413355	10.0764537308963	15.7619360525639	17.7878340067002	13.2072305856976
"DIPK1B"	5.24758525295954	0.862886926318512	0.633922324066934	8.03783688736371	18.0803432033032	12.476997852124
"DIPK1C"	0.0796422078321969	0	0	0.165770750377011	0.0286632975851987	0.272934856013007
"DIPK2A"	16.7779053551776	11.1316744817008	13.5286039647164	25.5186709587291	22.1089420972326	32.3807634847012
"DIPK2B"	0.159284415664394	0.0973330768635592	0.0630680625651088	0.165770750377011	0	0.0496965551166845
"DIRAS1"	0	0.00315168882872664	0	0	0	0
"DIRAS2"	0.438157977765458	0.397115060280247	0.202478122823405	0.205097650627285	0.139332854618483	0.265746631925139
"DIRAS3"	0	0	0	0	0	0
"DIRC1"	0	0	0	0	0	0
"DIS3"	65.1043112502869	63.0811291164269	75.0870693842667	67.6278353238054	68.5836717260882	84.7480438829927
"DIS3L"	79.4850833132089	109.44267136847	85.5333542340447	89.2782888123681	64.3016998674976	60.0412415893549
"DIS3L2"	26.4889035507614	23.8324467355422	28.3426586579122	19.744591945919	30.2929247287383	31.6592451773377
"DIS3L2P1"	0	0	0	0	0	0
"DISC1"	11.6222403430565	22.0021554726769	22.1844464329304	31.1302662833347	15.1413400541772	13.4143218350707
"DISP1"	11.0819304900124	9.10483336236715	7.70347309855961	10.8303545861597	8.94372601669945	6.21236539570896
"DISP2"	0	0.0486665384317796	0	0	0.0289297988925973	0.0496939100440265
"DISP3"	0	0	0.0301069902308937	0.231975167524246	0.143339921063097	0.194743973254234
"DIXDC1"	1.49591162549137	0.599192646011795	2.03879053697164	1.26486121668083	0.837767920701113	0.759328908741929
"DKC1"	25.7981961498496	18.5063384296798	25.8243465049231	16.5490951453141	28.8102274050064	20.369165495173
"DKK1"	0	0	0	0	0	0
"DKK2"	0	0	0	0	0	0
"DKK3"	0.398211039160985	0.194600599899851	0.315340312825544	0.055256916792337	0.0289297988925973	0.149081730132079
"DKKL1"	0	0	0	0.055256916792337	0	0.0496939100440265
"DKKL1P1"	0	0	0	0	0	0
"DLAT"	19.3105196000207	18.9110381699747	23.111436583528	28.5525805982952	18.8316211507451	29.2391015673445
"DLC1"	0.438032143077083	0.375234097935935	0.127554525857307	0.0846116012690981	0.308290401898963	0.206468804083932
"DLD"	51.879553942964	46.4240432273547	49.0587664411337	55.0323676018604	54.3099493591095	55.6833271908966
"DLEC1"	5.63386748223142	4.70819284438467	5.61930950533676	2.49961293940151	2.15620965736653	2.88798593222452
"DLEC1P1"	0	0	0	0	0	0
"DLEU7"	0.238926623496591	0.0973330768635592	0	0	0.086789396677792	0
"DLG1"	52.6860866141607	64.3308531067878	90.2268990012395	90.8482577259479	52.9877235674929	49.1794854307143
"DLG2"	1.59284214137751	1.65143084852864	2.5227212412431	0.991474858004902	1.21505204529567	0.693801525079675
"DLG3"	18.1358519876192	19.8941557794889	15.1228195298184	4.1413069886852	7.43419514730272	5.62480398397331
"DLG4"	11.7752912443489	16.3420839578442	15.2895722715469	16.0178472022673	33.6532412278966	24.8341718897977
"DLG5"	2.00767572815742	5.16728554435567	2.20698565564224	7.50038380159806	8.89462289044307	9.37434456484261
"DLGAP1"	0.238926623496591	0.206404522796864	0.168652072011109	0.174675402518096	0.123234868024697	0.160059114860805
"DLGAP2"	0.159284415664394	0	0	0.276284583961685	0.289297988925973	0.69571474061637
"DLGAP3"	1.03534870181856	1.11933038393093	0.756816750781305	1.10513833584674	1.24398135238168	0.993878200880529
"DLGAP4"	109.269143758278	84.9229280372671	76.5643239659805	119.852210527322	102.642828109619	97.8474400686106
"DLGAP5"	0.796422078321969	0.27166975749157	0.0681273825440818	0.918961206098319	2.41091107839283	0.644117553817658
"DLGAP5P1"	0	0	0	0	0	0
"DLGAP5P2"	0	0	0	0	0	0
"DLK1"	0.322231656109198	0	0.126136125130218	0	0	0
"DLK2"	4.15918687650395	4.13279261688055	3.51147205346884	3.73241077754442	4.26742016974758	4.85220282573682
"DLL1"	2.78747727412689	6.57782092097007	6.75538794239522	10.5274892149442	10.4302386023093	9.45733051236934
"DLL3"	0.238926623496591	0.0486665384317796	0.252272250260435	0	0.014277347560078	0.149081730132079
